option_id,question_id,option_label,option_value,points,display_order,status,created_at,marathi_option_text
FIQR/014/07,FIQR/014,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/014/08,FIQR/014,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/014/09,FIQR/014,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/014/10,FIQR/014,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/014/11,FIQR/014,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/015/01,FIQR/015,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/015/02,FIQR/015,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/015/03,FIQR/015,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/015/04,FIQR/015,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/015/05,FIQR/015,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/015/06,FIQR/015,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/015/07,FIQR/015,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/015/08,FIQR/015,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/015/09,FIQR/015,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/015/10,FIQR/015,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/015/11,FIQR/015,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/016/01,FIQR/016,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/016/02,FIQR/016,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/016/03,FIQR/016,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/016/04,FIQR/016,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/016/05,FIQR/016,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/016/06,FIQR/016,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/016/07,FIQR/016,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/016/08,FIQR/016,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/016/09,FIQR/016,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/016/10,FIQR/016,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/016/11,FIQR/016,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/017/01,FIQR/017,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/017/02,FIQR/017,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/017/03,FIQR/017,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/017/04,FIQR/017,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/017/05,FIQR/017,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/017/06,FIQR/017,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/017/07,FIQR/017,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/017/08,FIQR/017,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/017/09,FIQR/017,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/017/10,FIQR/017,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/017/11,FIQR/017,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/018/01,FIQR/018,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/018/02,FIQR/018,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/018/03,FIQR/018,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/018/04,FIQR/018,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/018/05,FIQR/018,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/018/06,FIQR/018,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/018/07,FIQR/018,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/018/08,FIQR/018,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/018/09,FIQR/018,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/018/10,FIQR/018,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/018/11,FIQR/018,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/019/01,FIQR/019,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/019/02,FIQR/019,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/019/03,FIQR/019,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/019/04,FIQR/019,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/019/05,FIQR/019,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/019/06,FIQR/019,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/019/07,FIQR/019,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/019/08,FIQR/019,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/019/09,FIQR/019,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/019/10,FIQR/019,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/019/11,FIQR/019,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/020/01,FIQR/020,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/020/02,FIQR/020,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/020/03,FIQR/020,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/020/04,FIQR/020,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/020/05,FIQR/020,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/020/06,FIQR/020,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/020/07,FIQR/020,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/020/08,FIQR/020,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/020/09,FIQR/020,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/020/10,FIQR/020,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/020/11,FIQR/020,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FIQR/021/01,FIQR/021,0,0,0,1,true,2026-09-04 00:00:00+00,०
FIQR/021/02,FIQR/021,1,1,1,2,true,2026-09-04 00:00:00+00,१
FIQR/021/03,FIQR/021,2,2,2,3,true,2026-09-04 00:00:00+00,२
FIQR/021/04,FIQR/021,3,3,3,4,true,2026-09-04 00:00:00+00,३
FIQR/021/05,FIQR/021,4,4,4,5,true,2026-09-04 00:00:00+00,४
FIQR/021/06,FIQR/021,5,5,5,6,true,2026-09-04 00:00:00+00,५
FIQR/021/07,FIQR/021,6,6,6,7,true,2026-09-04 00:00:00+00,६
FIQR/021/08,FIQR/021,7,7,7,8,true,2026-09-04 00:00:00+00,७
FIQR/021/09,FIQR/021,8,8,8,9,true,2026-09-04 00:00:00+00,८
FIQR/021/10,FIQR/021,9,9,9,10,true,2026-09-04 00:00:00+00,९
FIQR/021/11,FIQR/021,10,10,10,11,true,2026-09-04 00:00:00+00,१०
FSS/001/01,FSS/001,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/001/02,FSS/001,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/001/03,FSS/001,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/001/04,FSS/001,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/001/05,FSS/001,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/001/06,FSS/001,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/001/07,FSS/001,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,७ - तीव्रपणे सहमत
FSS/002/01,FSS/002,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/002/02,FSS/002,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/002/03,FSS/002,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/002/04,FSS/002,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/002/05,FSS/002,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/002/06,FSS/002,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/002/07,FSS/002,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,७ - जोरदारपणे सहमत
FSS/003/01,FSS/003,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/003/02,FSS/003,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/003/03,FSS/003,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/003/04,FSS/003,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/003/05,FSS/003,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/003/06,FSS/003,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/003/07,FSS/003,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,जोरदारपणे सहमत
FSS/004/01,FSS/004,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/004/02,FSS/004,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/004/03,FSS/004,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/004/04,FSS/004,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/004/05,FSS/004,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/004/06,FSS/004,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/004/07,FSS/004,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,जोरदारपणे सहमत
FSS/005/01,FSS/005,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/005/02,FSS/005,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/005/03,FSS/005,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/005/04,FSS/005,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/005/05,FSS/005,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/005/06,FSS/005,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/005/07,FSS/005,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,७ - तीव्रपणे सहमत
FSS/006/01,FSS/006,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/006/02,FSS/006,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/006/03,FSS/006,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/006/04,FSS/006,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/006/05,FSS/006,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/006/06,FSS/006,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/006/07,FSS/006,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,जोरदारपणे सहमत
FSS/007/01,FSS/007,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/007/02,FSS/007,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/007/03,FSS/007,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/007/04,FSS/007,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/007/05,FSS/007,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/007/06,FSS/007,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/007/07,FSS/007,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,जोरदारपणे सहमत
FSS/008/01,FSS/008,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/008/02,FSS/008,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/008/03,FSS/008,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/008/04,FSS/008,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/008/05,FSS/008,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/008/06,FSS/008,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/008/07,FSS/008,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,७ - ठामपणे सहमत
FSS/009/01,FSS/009,1-Strongly Disgree,0,1,1,true,2026-09-04 00:00:00+00,तीव्रपणे असहमत
FSS/009/02,FSS/009,2,1,2,2,true,2026-09-04 00:00:00+00,२
FSS/009/03,FSS/009,3,2,3,3,true,2026-09-04 00:00:00+00,३
FSS/009/04,FSS/009,4,3,4,4,true,2026-09-04 00:00:00+00,४
FSS/009/05,FSS/009,5,4,5,5,true,2026-09-04 00:00:00+00,५
FSS/009/06,FSS/009,6,5,6,6,true,2026-09-04 00:00:00+00,६
FSS/009/07,FSS/009,7-Strongly Agree,6,7,7,true,2026-09-04 00:00:00+00,७ - तीव्रपणे सहमत
GAD-7/001/01,GAD-7/001,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/001/02,GAD-7/001,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/001/03,GAD-7/001,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/001/04,GAD-7/001,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GAD-7/002/01,GAD-7/002,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/002/02,GAD-7/002,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/002/03,GAD-7/002,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/002/04,GAD-7/002,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GAD-7/003/01,GAD-7/003,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/003/02,GAD-7/003,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/003/03,GAD-7/003,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/003/04,GAD-7/003,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GAD-7/004/01,GAD-7/004,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/004/02,GAD-7/004,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/004/03,GAD-7/004,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/004/04,GAD-7/004,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GAD-7/005/01,GAD-7/005,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/005/02,GAD-7/005,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/005/03,GAD-7/005,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/005/04,GAD-7/005,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GAD-7/006/01,GAD-7/006,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/006/02,GAD-7/006,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/006/03,GAD-7/006,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/006/04,GAD-7/006,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GAD-7/007/01,GAD-7/007,Not at all,0,0,1,true,2026-09-04 00:00:00+00,अजिबात नाही.
GAD-7/007/02,GAD-7/007,Several days,1,1,2,true,2026-09-04 00:00:00+00,काही दिवस
GAD-7/007/03,GAD-7/007,More than half the days,2,2,3,true,2026-09-04 00:00:00+00,अर्धे पेक्षा जास्त दिवस
GAD-7/007/04,GAD-7/007,Nearly every day,3,3,4,true,2026-09-04 00:00:00+00,जवळजवळ प्रत्येक दिवशी
GDS/001/01,GDS/001,No subjective complaints of memory deficit,0,0,1,true,2026-09-04 00:00:00+00,स्मरणशक्तीच्या कमतरतेची कोणतीही व्यक्तिनिष्ठ तक्रार नाही.
GDS/001/02,GDS/001,No memory deficit evident on clinical interview,1,1,2,true,2026-09-04 00:00:00+00,वैद्यकीय मुलाखतीत स्मरणशक्ती कमी असल्याचे दिसून येत नाही.
GDS/002/01,GDS/002,Forgetting where one has placed familiar objects,0,0,1,true,2026-09-04 00:00:00+00,परिचित वस्तू कुठे ठेवल्या आहेत हे विसरणे
GDS/002/02,GDS/002,Forgetting names one formerly knew well,1,1,2,true,2026-09-04 00:00:00+00,पूर्वी चांगले माहित असलेले नावे विसरणे
GDS/002/03,GDS/002,No objective evidence of memory deficit,2,2,3,true,2026-09-04 00:00:00+00,स्मरणशक्तीच्या कमतरतेचा कोणताही वस्तुनिष्ठ पुरावा नाही
GDS/002/04,GDS/002,No objective deficits in employment or social situations,3,3,4,true,2026-09-04 00:00:00+00,रोजगाराच्या किंवा सामाजिक परिस्थितींमध्ये कोणतीही वस्तुनिष्ठ कमतरता नाही.
GDS/002/05,GDS/002,Appropriate concern with respect to symptoms,4,4,5,true,2026-09-04 00:00:00+00,लक्षणांबाबत योग्य काळजी
GDS/003/01,GDS/003,Gets lost in unfamiliar locations,0,0,1,true,2026-09-04 00:00:00+00,अनभिज्ञ ठिकाणी हरवते.
GDS/003/02,GDS/003,Poor work performance noticed by others,1,1,2,true,2026-09-04 00:00:00+00,इतरांनी लक्षात आणून दिलेले खराब कामाचे प्रदर्शन
GDS/003/03,GDS/003,Word/name finding difficulty,2,2,3,true,2026-09-04 00:00:00+00,शब्द/नाव शोधण्यात अडचण
GDS/003/04,GDS/003,Reduced retention when reading,3,3,4,true,2026-09-04 00:00:00+00,कमी धारणशक्ती वाचन करताना
GDS/003/05,GDS/003,Misplacing valuable objects,4,4,5,true,2026-09-04 00:00:00+00,मौल्यवान वस्तूंची गहाळ
GDS/003/06,GDS/003,Decreased concentration,5,5,6,true,2026-09-04 00:00:00+00,एकाग्रता कमी होणे
GDS/004/01,GDS/004,Decreased knowledge of current/recent events,0,0,1,true,2026-09-04 00:00:00+00,सध्याच्या/अलिकडच्या घटनांविषयीची माहिती कमी झाली आहे.
GDS/004/02,GDS/004,Impaired personal history recall,1,1,2,true,2026-09-04 00:00:00+00,वैयक्तिक इतिहासाची आठवण कमी होणे
GDS/004/03,GDS/004,Concentration deficit,2,2,3,true,2026-09-04 00:00:00+00,एकाग्रता कमी
GDS/004/04,GDS/004,Reduced ability to handle finances/travel,3,3,4,true,2026-09-04 00:00:00+00,आर्थिक व्यवहार/प्रवास करण्याची क्षमता कमी झाली आहे.
GDS/004/05,GDS/004,Inability to perform complex tasks,4,4,5,true,2026-09-04 00:00:00+00,जटिल कामे करण्याची असमर्थता
GDS/004/06,GDS/004,Withdrawal/flattened affect,5,5,6,true,2026-09-04 00:00:00+00,प्रभावहीनता
GDS/005/01,GDS/005,Cannot recall address/phone number,0,0,1,true,2026-09-04 00:00:00+00,पत्ता/फोन नंबर आठवत नाही.
