question_id,question_code,disease_id,scale_id,ds_map_id,question_text,answer_type,min_value,max_value,is_required,skip_logic,display_order,is_common_scale,created_at,marathi_question_text
SS-QOL/035,SS-QOL/035,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,My physical condition interfered with my social life.,radio,,,true,,35,false,2026-09-04 00:00:00+00,माझ्या शारीरिक स्थितीमुळे माझ्या सामाजिक जीवनावर परिणाम झाला.
SS-QOL/036,SS-QOL/036,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,It was hard for me to concentrate.,radio,,,true,,36,false,2026-09-04 00:00:00+00,मला लक्ष केंद्रित करणे कठीण झाले होते.
SS-QOL/037,SS-QOL/037,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had trouble remembering things.,radio,,,true,,37,false,2026-09-04 00:00:00+00,मला गोष्टी आठवण्यास त्रास होत होता.
SS-QOL/038,SS-QOL/038,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,I had to write things down to remember them.,radio,,,true,,38,false,2026-09-04 00:00:00+00,मला त्या आठवणींसाठी गोष्टी लिहायच्या होत्या.
SS-QOL/039,SS-QOL/039,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble writing or typing?,radio,,,true,,39,false,2026-09-04 00:00:00+00,तुम्हाला लिहिताना किंवा टंकलेखन करताना काही अडचण आली का?
SS-QOL/040,SS-QOL/040,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble putting on socks?,radio,,,true,,40,false,2026-09-04 00:00:00+00,तुम्हाला मोजे घालताना त्रास झाला का?
SS-QOL/041,SS-QOL/041,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble buttoning buttons?,radio,,,true,,41,false,2026-09-04 00:00:00+00,बटणे बटण लावताना तुम्हाला काही अडचण आली का?
SS-QOL/042,SS-QOL/042,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble zipping a zipper?,radio,,,true,,42,false,2026-09-04 00:00:00+00,झिपर झिप करण्यात तुम्हाला काही अडचण आली का?
SS-QOL/043,SS-QOL/043,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble opening a jar?,radio,,,true,,43,false,2026-09-04 00:00:00+00,जार उघडताना तुम्हाला काही अडचण आली का?
SS-QOL/044,SS-QOL/044,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble seeing the television well enough to enjoy a show?,radio,,,true,,44,false,2026-09-04 00:00:00+00,"दूरदर्शन स्पष्टपणे पाहण्यासाठी तुम्हाला त्रास झाला का, जेणेकरून तुम्ही कार्यक्रम पाहू शकाल?"
SS-QOL/045,SS-QOL/045,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble reaching things because of poor eyesight?,radio,,,true,,45,false,2026-09-04 00:00:00+00,तुम्हाला डोळ्यांच्या दुर्बलतेमुळे वस्तूंपर्यंत पोहोचण्यास त्रास झाला का?
SS-QOL/046,SS-QOL/046,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble seeing things off to one side?,radio,,,true,,46,false,2026-09-04 00:00:00+00,तुम्हाला एका बाजूला गोष्टी दिसण्यास त्रास झाला का?
SS-QOL/047,SS-QOL/047,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble doing daily work around the house?,radio,,,true,,47,false,2026-09-04 00:00:00+00,घरातील दैनंदिन कामांमध्ये तुम्हाला काही अडचण आली का?
SS-QOL/048,SS-QOL/048,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble finishing jobs that you started?,radio,,,true,,48,false,2026-09-04 00:00:00+00,तुम्ही सुरू केलेली कामे पूर्ण करण्यात तुम्हाला काही अडचण आली का?
SS-QOL/049,SS-QOL/049,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble doing the work you used to do?,radio,,,true,,49,false,2026-09-04 00:00:00+00,तुम्हाला पूर्वी करायचे ते काम करण्यास त्रास झाला का?
THI/001,THI/001,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, is it difficult for you to concentrate?",radio,,,true,,1,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसमुळे तुम्हाला लक्ष केंद्रित करणे कठीण होत आहे का?
THI/002,THI/002,TINNITUS/2026,THI/2026,Tinnitus/THI,Does the loudness of your tinnitus make it difficult for you to hear people?,radio,,,true,,2,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसचा आवाज इतका मोठा असतो का की इतरांना ऐकू येत नाही?
THI/003,THI/003,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you angry?,radio,,,true,,3,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसमुळे तुम्हाला राग येतो का?
THI/004,THI/004,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you feel confused?,radio,,,true,,4,false,2026-09-04 00:00:00+00,तुमचा टिनिटस तुम्हाला गोंधळलेला वाटतो का?
THI/005,THI/005,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel desperate?",radio,,,true,,5,false,2026-09-04 00:00:00+00,तुमच्या टिटनीटसच्या कारणाने तुम्हाला निराशा वाटत आहे का?
THI/006,THI/006,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you complain a great deal about your tinnitus?,radio,,,true,,6,false,2026-09-04 00:00:00+00,तुम्ही तुमच्या टिनिटसबद्दल खूप तक्रार करता का?
THI/007,THI/007,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you have trouble falling to sleep at night?",radio,,,true,,7,false,2026-09-04 00:00:00+00,तुमच्या टिटनीटसच्या कारणाने रात्री झोप येण्यास त्रास होतो का?
THI/008,THI/008,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel as though you cannot escape your tinnitus?,radio,,,true,,8,false,2026-09-04 00:00:00+00,तुम्हाला असे वाटते का की तुम्ही तुमच्या टिनिटसपासून सुटू शकत नाही?
THI/009,THI/009,TINNITUS/2026,THI/2026,Tinnitus/THI,"Does your tinnitus interfere with your ability to enjoy your social activities (such as going out to dinner, to the movies)?",radio,,,true,,9,false,2026-09-04 00:00:00+00,"तुमच्या टिनिटसने तुमच्या सामाजिक उपक्रमांचा (जसे की बाहेर जेवण करणे, चित्रपट पाहणे) आनंद घेण्याच्या क्षमतेत अडथळा आणतो का?"
THI/010,THI/010,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel frustrated?",radio,,,true,,10,false,2026-09-04 00:00:00+00,तुमच्या टिटनीटसच्या कारणाने तुम्हाला निराशा येते का?
THI/011,THI/011,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel that you have a terrible disease?",radio,,,true,,11,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसमुळे तुम्हाला वाटते का की तुम्हाला एक भयानक आजार आहे?
THI/012,THI/012,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make it difficult for you to enjoy life?,radio,,,true,,12,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसने तुम्हाला जीवनाचा आनंद घेणे कठीण करते का?
THI/013,THI/013,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus interfere with your job or household responsibilities?,radio,,,true,,13,false,2026-09-04 00:00:00+00,तुमचा टिनिटस तुमच्या नोकरी किंवा घरगुती जबाबदाऱ्यांमध्ये अडथळा आणतो का?
THI/014,THI/014,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you find that you are often irritable?",radio,,,true,,14,false,2026-09-04 00:00:00+00,तुमच्या टिटनीटसच्या कारणाने तुम्हाला अनेकदा चिडचिड होते का?
THI/015,THI/015,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, is it difficult for you to read?",radio,,,true,,15,false,2026-09-04 00:00:00+00,"तुमच्या टिटनीटसच्या कारणास्तव, तुम्हाला वाचणे कठीण आहे का?"
THI/016,THI/016,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you upset?,radio,,,true,,16,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसने तुम्हाला अस्वस्थ वाटते का?
THI/017,THI/017,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel that your tinnitus problem has placed stress on your relationships with members of your family and friends?,radio,,,true,,17,false,2026-09-04 00:00:00+00,तुम्हाला असे वाटते का की तुमच्या टिनिटसच्या समस्येमुळे तुमच्या कुटुंबातील सदस्य आणि मित्रमंडळींशी असलेले नाते ताणले गेले आहे?
THI/018,THI/018,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you find it difficult to focus your attention away from your tinnitus and on other things?,radio,,,true,,18,false,2026-09-04 00:00:00+00,तुम्हाला तुमच्या कर्णनादापासून तुमचे लक्ष दूर करून इतर गोष्टींवर लक्ष केंद्रित करणे कठीण वाटते का?
THI/019,THI/019,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel that you have no control over your tinnitus?,radio,,,true,,19,false,2026-09-04 00:00:00+00,तुम्हाला असे वाटते का की तुमच्या टिनिटसवर तुमचे कोणतेही नियंत्रण नाही?
THI/020,THI/020,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you often feel tired?",radio,,,true,,20,false,2026-09-04 00:00:00+00,तुमच्या टिटनीटसच्या कारणाने तुम्हाला अनेकदा थकवा जाणवतो का?
THI/021,THI/021,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel depressed?",radio,,,true,,21,false,2026-09-04 00:00:00+00,तुमच्या टिटनीटसच्या कारणाने तुम्हाला नैराश्य येते का?
THI/022,THI/022,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you feel anxious?,radio,,,true,,22,false,2026-09-04 00:00:00+00,तुमच्या टिनिटसमुळे तुम्हाला चिंता वाटते का?
THI/023,THI/023,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel that you can no longer cope with your tinnitus?,radio,,,true,,23,false,2026-09-04 00:00:00+00,तुम्हाला असे वाटते का की आता तुम्ही तुमच्या टिनिटसशी जुळवून घेऊ शकत नाही?
THI/024,THI/024,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus get worse when you are under stress?,radio,,,true,,24,false,2026-09-04 00:00:00+00,ताणतणावामुळे तुमचा कर्णघात अधिक तीव्र होतो का?
THI/025,THI/025,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you feel insecure?,radio,,,true,,25,false,2026-09-04 00:00:00+00,तुमचा टिनिटस तुम्हाला असुरक्षित वाटतो का?
VAS/001,VAS/001,FIBROMYALGIA/2026,VAS/2026,Fibromyalgia/VAS,Enter your pain on a scale from 0 no pain to 10 severe pain,likert,,,true,,1,false,2026-09-04 00:00:00+00,० म्हणजे अजिबात वेदना नसणे ते १० म्हणजे तीव्र वेदना असे वेदनांचे प्रमाण लिहा.
VVAS/001,VVAS/001,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when walking through a supermarket aisle,slider,,,true,,1,false,2026-09-04 00:00:00+00,सुपरमार्केटच्या कप्प्यातून चालत असताना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/002,VVAS/002,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when being a passenger in a car,slider,,,true,,2,false,2026-09-04 00:00:00+00,गाडी चालवताना तुम्हाला किती चक्कर येते ते सांगा.
VVAS/003,VVAS/003,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when being under fluorescent lights,slider,,,true,,3,false,2026-09-04 00:00:00+00,फ्लोरोसेंट दिव्यांच्या प्रकाशात असताना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/004,VVAS/004,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when watching traffic at a busy intersection,slider,,,true,,4,false,2026-09-04 00:00:00+00,गर्दीच्या चौकात वाहतूक कोंडी पाहतांना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/005,VVAS/005,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when walking through a shopping mall,slider,,,true,,5,false,2026-09-04 00:00:00+00,खरेदी मॉलमध्ये फिरताना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/006,VVAS/006,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when going down an escalator,slider,,,true,,6,false,2026-09-04 00:00:00+00,एस्केलेटर खाली जात असताना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/007,VVAS/007,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when watching a movie at the movie theatre,slider,,,true,,7,false,2026-09-04 00:00:00+00,चित्रपटगृहात चित्रपट पाहताना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/008,VVAS/008,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when walking over a patterned floor,slider,,,true,,8,false,2026-09-04 00:00:00+00,नक्षीदार फरशा वरून चालताना तुम्हाला किती चक्कर येते ते सूचित करा.
VVAS/009,VVAS/009,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when watching action television,slider,,,true,,9,false,2026-09-04 00:00:00+00,दूरचित्रवाणीवर युद्धाचे दृश्य पाहताना तुम्हाला किती चक्कर येते ते सूचित करा.
