question_id,question_code,disease_id,scale_id,ds_map_id,question_text,answer_type,min_value,max_value,is_required,skip_logic,display_order,is_common_scale,created_at,hindi_question_text
SS-QOL/045,SS-QOL/045,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble reaching things because of poor eyesight?,radio,,,true,,45,false,2026-09-04 00:00:00+00,क्या आपको दृष्टि खराब होने के कारण चीज़ों तक पहुँचने में कठिनाई हुई?
SS-QOL/046,SS-QOL/046,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble seeing things off to one side?,radio,,,true,,46,false,2026-09-04 00:00:00+00,क्या आपको एक तरफ चीज़ें देखने में परेशानी हुई?
SS-QOL/047,SS-QOL/047,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble doing daily work around the house?,radio,,,true,,47,false,2026-09-04 00:00:00+00,क्या आपको घर के रोजमर्रा के काम करने में परेशानी हुई?
SS-QOL/048,SS-QOL/048,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble finishing jobs that you started?,radio,,,true,,48,false,2026-09-04 00:00:00+00,क्या आपको शुरू की गई नौकरियाँ पूरी करने में परेशानी हुई?
SS-QOL/049,SS-QOL/049,AFTERSTROKE/TBI/2026,SS-QOL/2026,After Stroke/TBI/SS-QOL,Did you have trouble doing the work you used to do?,radio,,,true,,49,false,2026-09-04 00:00:00+00,आपको वह काम करने में कठिनाई हुई थी जो आप करते थे?
THI/001,THI/001,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, is it difficult for you to concentrate?",radio,,,true,,1,false,2026-09-04 00:00:00+00,"आपके कर्णक्ष्वेण के कारण, क्या आपको ध्यान केंद्रित करने में कठिनाई होती है?"
THI/002,THI/002,TINNITUS/2026,THI/2026,Tinnitus/THI,Does the loudness of your tinnitus make it difficult for you to hear people?,radio,,,true,,2,false,2026-09-04 00:00:00+00,क्या आपके कर्णक्ष्वेण की तीव्रता के कारण दूसरों की आवाज़ सुनना मुश्किल हो जाता है?
THI/003,THI/003,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you angry?,radio,,,true,,3,false,2026-09-04 00:00:00+00,क्या आपका कर्णक्ष्वेण आपको क्रोधित करता है?
THI/004,THI/004,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you feel confused?,radio,,,true,,4,false,2026-09-04 00:00:00+00,क्या आपका कर्णक्ष्वेण आपको उलझन में डाल देता है?
THI/005,THI/005,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel desperate?",radio,,,true,,5,false,2026-09-04 00:00:00+00,"आपके टिनिटस के कारण, क्या आप निराश महसूस करते हैं?"
THI/006,THI/006,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you complain a great deal about your tinnitus?,radio,,,true,,6,false,2026-09-04 00:00:00+00,क्या आप अपने कर्णक्ष्वेण के बारे में बहुत शिकायत करते हैं?
THI/007,THI/007,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you have trouble falling to sleep at night?",radio,,,true,,7,false,2026-09-04 00:00:00+00,आपके टिनिटस के कारण आपको रात में सोने में कठिनाई होती है?
THI/008,THI/008,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel as though you cannot escape your tinnitus?,radio,,,true,,8,false,2026-09-04 00:00:00+00,क्या आपको ऐसा लगता है कि आप अपने टिनिटस से बच नहीं सकते?
THI/009,THI/009,TINNITUS/2026,THI/2026,Tinnitus/THI,"Does your tinnitus interfere with your ability to enjoy your social activities (such as going out to dinner, to the movies)?",radio,,,true,,9,false,2026-09-04 00:00:00+00,"क्या आपका कर्णक्ष्वेण आपकी सामाजिक गतिविधियों (जैसे कि रात के खाने पर जाना, सिनेमा देखने जाना) का आनंद लेने की क्षमता में बाधा डालता है?"
THI/010,THI/010,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel frustrated?",radio,,,true,,10,false,2026-09-04 00:00:00+00,"आपके टिनिटस के कारण, क्या आपको निराशा होती है?"
THI/011,THI/011,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel that you have a terrible disease?",radio,,,true,,11,false,2026-09-04 00:00:00+00,"आपके कर्णक्ष्वेण के कारण, क्या आपको लगता है कि आपको एक भयानक बीमारी है?"
THI/012,THI/012,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make it difficult for you to enjoy life?,radio,,,true,,12,false,2026-09-04 00:00:00+00,क्या आपका कर्णक्ष्वेण आपको जीवन का आनंद लेने में कठिनाई देता है?
THI/013,THI/013,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus interfere with your job or household responsibilities?,radio,,,true,,13,false,2026-09-04 00:00:00+00,क्या आपका कर्णक्ष्वेण आपकी नौकरी या घरेलू जिम्मेदारियों में बाधा डालता है?
THI/014,THI/014,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you find that you are often irritable?",radio,,,true,,14,false,2026-09-04 00:00:00+00,"आपके कर्णक्ष्वेण के कारण, क्या आप अक्सर चिड़चिड़े हो जाते हैं?"
THI/015,THI/015,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, is it difficult for you to read?",radio,,,true,,15,false,2026-09-04 00:00:00+00,"आपके कर्णक्ष्वेण के कारण, क्या आपको पढ़ना मुश्किल हो जाता है?"
THI/016,THI/016,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you upset?,radio,,,true,,16,false,2026-09-04 00:00:00+00,क्या आपका कर्णक्ष्वेण आपको परेशान करता है?
THI/017,THI/017,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel that your tinnitus problem has placed stress on your relationships with members of your family and friends?,radio,,,true,,17,false,2026-09-04 00:00:00+00,क्या आपको लगता है कि आपकी टिनिटस की समस्या ने आपके परिवार और दोस्तों के साथ आपके संबंधों पर तनाव डाला है?
THI/018,THI/018,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you find it difficult to focus your attention away from your tinnitus and on other things?,radio,,,true,,18,false,2026-09-04 00:00:00+00,क्या आपको अपने टिनिटस से ध्यान हटाकर अन्य चीजों पर ध्यान केंद्रित करना मुश्किल लगता है?
THI/019,THI/019,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel that you have no control over your tinnitus?,radio,,,true,,19,false,2026-09-04 00:00:00+00,क्या आपको ऐसा लगता है कि आपके टिनिटस पर आपका कोई नियंत्रण नहीं है?
THI/020,THI/020,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you often feel tired?",radio,,,true,,20,false,2026-09-04 00:00:00+00,"आपके कर्णक्ष्वेण के कारण, क्या आप अक्सर थके हुए महसूस करते हैं?"
THI/021,THI/021,TINNITUS/2026,THI/2026,Tinnitus/THI,"Because of your tinnitus, do you feel depressed?",radio,,,true,,21,false,2026-09-04 00:00:00+00,"आपके टिनिटस के कारण, क्या आप उदास महसूस करते हैं?"
THI/022,THI/022,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you feel anxious?,radio,,,true,,22,false,2026-09-04 00:00:00+00,क्या आपको अपने टिनिटस के कारण चिंता होती है?
THI/023,THI/023,TINNITUS/2026,THI/2026,Tinnitus/THI,Do you feel that you can no longer cope with your tinnitus?,radio,,,true,,23,false,2026-09-04 00:00:00+00,क्या आपको लगता है कि आप अब अपने टिनिटस से निपट नहीं सकते हैं?
THI/024,THI/024,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus get worse when you are under stress?,radio,,,true,,24,false,2026-09-04 00:00:00+00,क्या तनाव में होने पर आपका कर्णक्ष्वेण बदतर हो जाता है?
THI/025,THI/025,TINNITUS/2026,THI/2026,Tinnitus/THI,Does your tinnitus make you feel insecure?,radio,,,true,,25,false,2026-09-04 00:00:00+00,क्या आपका कर्णक्ष्वेण आपको असुरक्षित महसूस कराता है?
VAS/001,VAS/001,FIBROMYALGIA/2026,VAS/2026,Fibromyalgia/VAS,Enter your pain on a scale from 0 no pain to 10 severe pain,likert,,,true,,1,false,2026-09-04 00:00:00+00,"० से १० तक के पैमाने पर अपना दर्द दर्ज करें, जहाँ ० का अर्थ है कोई दर्द नहीं और १० का अर्थ है गंभीर दर्द।"
VVAS/001,VVAS/001,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when walking through a supermarket aisle,slider,,,true,,1,false,2026-09-04 00:00:00+00,सुपरमार्केट के गलियारे में चलते समय आपको चक्कर आने की मात्रा बताइए।
VVAS/002,VVAS/002,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when being a passenger in a car,slider,,,true,,2,false,2026-09-04 00:00:00+00,"कार में यात्री होने पर आपको कितना चक्कर आता है, यह बताइए।"
VVAS/003,VVAS/003,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when being under fluorescent lights,slider,,,true,,3,false,2026-09-04 00:00:00+00,"फ्लोरोसेंट लाइट के नीचे होने पर आपको कितना चक्कर आता है, यह बताइए।"
VVAS/004,VVAS/004,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when watching traffic at a busy intersection,slider,,,true,,4,false,2026-09-04 00:00:00+00,"व्यस्त चौराहे पर यातायात देखते समय आपको कितना चक्कर आता है, यह बताइए।"
VVAS/005,VVAS/005,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when walking through a shopping mall,slider,,,true,,5,false,2026-09-04 00:00:00+00,"शॉपिंग मॉल में चलते समय आपको कितना चक्कर आता है, यह बताइए।"
VVAS/006,VVAS/006,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when going down an escalator,slider,,,true,,6,false,2026-09-04 00:00:00+00,"ईस्कलेटर से नीचे जाते समय आपको कितना चक्कर आता है, यह बताइए।"
VVAS/007,VVAS/007,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when watching a movie at the movie theatre,slider,,,true,,7,false,2026-09-04 00:00:00+00,"फिल्म थिएटर में फिल्म देखते समय आपको चक्कर कितनी आती हैं, यह बताइए।"
VVAS/008,VVAS/008,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when walking over a patterned floor,slider,,,true,,8,false,2026-09-04 00:00:00+00,"एक पैटर्न वाले फर्श पर चलते समय आपको कितना चक्कर आता है, यह बताइए।"
VVAS/009,VVAS/009,ATAXIA/2026,VVAS/2026,Ataxia/VVAS,Indicate the amount of dizziness you experience when watching action television,slider,,,true,,9,false,2026-09-04 00:00:00+00,"एक्शन वाली टेलीविजन कार्यक्रम देखते समय आपको कितना चक्कर आता है, यह बताइए।"
