option_id,question_id,option_label,option_value,points,display_order,status,created_at
DSRS/011/05,DSRS/011,आम तौर पर पेशाब को नियंत्रित करने में विफल रहता है और अक्सर आंतों को नियंत्रित नहीं कर पाता है।,4,4,5,true,2026-09-04 00:00:00+00
DSRS/012/01,DSRS/012,"सामान्य, अपने आप घूमने-फिरने में सक्षम। (शारीरिक समस्याएं हो सकती हैं जिसके लिए छड़ी या वॉकर की आवश्यकता होती है)।",0,0,1,true,2026-09-04 00:00:00+00
DSRS/012/02,DSRS/012,"कभी-कभी वाहन चलाते समय या सार्वजनिक परिवहन लेते समय भ्रमित हो जाता है, विशेषकर नई जगहों पर। अकेले स्थानों पर चलने में सक्षम।",1,1,2,true,2026-09-04 00:00:00+00
DSRS/012/03,DSRS/012,परिचित स्थानों पर भी अकेले गाड़ी नहीं चला सकते या सार्वजनिक परिवहन नहीं ले सकते। थोड़ी दूर तक बाहर अकेले चल सकते हैं। घर से बहुत दूर चलने पर खो सकते हैं।,2,2,3,true,2026-09-04 00:00:00+00
DSRS/012/04,DSRS/012,बाहर अकेले नहीं छोड़ा जा सकता. बिना खोए या भ्रमित हुए घर के आसपास घूम सकते हैं।,3,3,4,true,2026-09-04 00:00:00+00
DSRS/012/05,DSRS/012,भ्रमित हो जाते हैं और उन्हें घर के आसपास अपना रास्ता ढूंढने में मदद की ज़रूरत होती है।,4,4,5,true,2026-09-04 00:00:00+00
DSRS/012/06,DSRS/012,"लगभग हमेशा बिस्तर या कुर्सी पर। मदद से कुछ कदम चलने में सक्षम हो सकता है, लेकिन दिशा का ज्ञान नहीं है।",5,5,6,true,2026-09-04 00:00:00+00
DSRS/012/07,DSRS/012,हमेशा बिस्तर पर. बैठने या खड़े होने में असमर्थ.,6,6,7,true,2026-09-04 00:00:00+00
EQ-5D-5L/001/01,EQ-5D-5L/001,मुझे चलने-फिरने में कोई परेशानी नहीं होती,0,1,1,true,2026-09-04 00:00:00+00
EQ-5D-5L/001/02,EQ-5D-5L/001,मुझे चलने-फिरने में थोड़ी दिक्कत होती है,1,2,2,true,2026-09-04 00:00:00+00
EQ-5D-5L/001/03,EQ-5D-5L/001,मुझे चलने-फिरने में मध्यम समस्या है,2,3,3,true,2026-09-04 00:00:00+00
EQ-5D-5L/001/04,EQ-5D-5L/001,मुझे चलने-फिरने में बहुत दिक्कत होती है,3,4,4,true,2026-09-04 00:00:00+00
EQ-5D-5L/001/05,EQ-5D-5L/001,मैं चलने-फिरने में असमर्थ हूं,4,5,5,true,2026-09-04 00:00:00+00
EQ-5D-5L/002/01,EQ-5D-5L/002,मुझे खुद को धोने या कपड़े पहनने में कोई समस्या नहीं है,0,1,1,true,2026-09-04 00:00:00+00
EQ-5D-5L/002/02,EQ-5D-5L/002,मुझे खुद को धोने या कपड़े पहनने में थोड़ी परेशानी होती है,1,2,2,true,2026-09-04 00:00:00+00
EQ-5D-5L/002/03,EQ-5D-5L/002,मुझे खुद को धोने या कपड़े पहनने में मध्यम समस्याएं होती हैं,2,3,3,true,2026-09-04 00:00:00+00
EQ-5D-5L/002/04,EQ-5D-5L/002,मुझे खुद को धोने या कपड़े पहनने में गंभीर समस्याएँ होती हैं,3,4,4,true,2026-09-04 00:00:00+00
EQ-5D-5L/002/05,EQ-5D-5L/002,मैं खुद को धोने या कपड़े पहनने में असमर्थ हूं,4,5,5,true,2026-09-04 00:00:00+00
EQ-5D-5L/003/01,EQ-5D-5L/003,मुझे अपनी सामान्य गतिविधियाँ करने में कोई समस्या नहीं है,0,1,1,true,2026-09-04 00:00:00+00
EQ-5D-5L/003/02,EQ-5D-5L/003,मुझे अपनी सामान्य गतिविधियाँ करने में थोड़ी समस्याएँ आ रही हैं,1,2,2,true,2026-09-04 00:00:00+00
EQ-5D-5L/003/03,EQ-5D-5L/003,मुझे अपनी सामान्य गतिविधियाँ करने में मध्यम समस्याएँ हो रही हैं,2,3,3,true,2026-09-04 00:00:00+00
EQ-5D-5L/003/04,EQ-5D-5L/003,मुझे अपनी सामान्य गतिविधियाँ करने में गंभीर समस्याएँ हो रही हैं,3,4,4,true,2026-09-04 00:00:00+00
EQ-5D-5L/003/05,EQ-5D-5L/003,मैं अपनी सामान्य गतिविधियाँ करने में असमर्थ हूँ,4,5,5,true,2026-09-04 00:00:00+00
EQ-5D-5L/004/01,EQ-5D-5L/004,मुझे कोई दर्द या परेशानी नहीं है,0,1,1,true,2026-09-04 00:00:00+00
EQ-5D-5L/004/02,EQ-5D-5L/004,मुझे हल्का दर्द या परेशानी है,1,2,2,true,2026-09-04 00:00:00+00
EQ-5D-5L/004/03,EQ-5D-5L/004,मुझे मध्यम दर्द या असुविधा है,2,3,3,true,2026-09-04 00:00:00+00
EQ-5D-5L/004/04,EQ-5D-5L/004,मुझे गंभीर दर्द या असुविधा है,3,4,4,true,2026-09-04 00:00:00+00
EQ-5D-5L/004/05,EQ-5D-5L/004,मुझे अत्यधिक दर्द या असुविधा है,4,5,5,true,2026-09-04 00:00:00+00
EQ-5D-5L/005/01,EQ-5D-5L/005,मैं चिंतित या उदास नहीं हूं,0,1,1,true,2026-09-04 00:00:00+00
EQ-5D-5L/005/02,EQ-5D-5L/005,मैं थोड़ा चिंतित या उदास हूं,1,2,2,true,2026-09-04 00:00:00+00
EQ-5D-5L/005/03,EQ-5D-5L/005,मैं मध्यम रूप से चिंतित या उदास हूं,2,3,3,true,2026-09-04 00:00:00+00
EQ-5D-5L/005/04,EQ-5D-5L/005,मैं गंभीर रूप से चिंतित या उदास हूं,3,4,4,true,2026-09-04 00:00:00+00
EQ-5D-5L/005/05,EQ-5D-5L/005,मैं बेहद चिंतित या उदास हूं,4,5,5,true,2026-09-04 00:00:00+00
FFS/001/01,FFS/001,बिल्कुल नहीं,0,0,1,true,2026-09-04 00:00:00+00
FFS/001/02,FFS/001,मध्यम,1,2,2,true,2026-09-04 00:00:00+00
FFS/001/03,FFS/001,अत्यंत,2,4,3,true,2026-09-04 00:00:00+00
FFS/002/01,FFS/002,बिल्कुल नहीं,0,0,1,true,2026-09-04 00:00:00+00
FFS/002/02,FFS/002,मध्यम,1,2,2,true,2026-09-04 00:00:00+00
FFS/002/03,FFS/002,अत्यंत,2,4,3,true,2026-09-04 00:00:00+00
FFS/003/01,FFS/003,बिल्कुल नहीं,0,0,1,true,2026-09-04 00:00:00+00
FFS/003/02,FFS/003,मध्यम,1,2,2,true,2026-09-04 00:00:00+00
FFS/003/03,FFS/003,अत्यंत,2,4,3,true,2026-09-04 00:00:00+00
FFS/004/01,FFS/004,0 दिन/सप्ताह,0,0,1,true,2026-09-04 00:00:00+00
FFS/004/02,FFS/004,1-2 दिन/सप्ताह,1,1,2,true,2026-09-04 00:00:00+00
FFS/004/03,FFS/004,3-4 दिन/सप्ताह,2,2,3,true,2026-09-04 00:00:00+00
FFS/004/04,FFS/004,5-6 दिन/सप्ताह,3,3,4,true,2026-09-04 00:00:00+00
FFS/004/05,FFS/004,7 दिन/सप्ताह,4,4,5,true,2026-09-04 00:00:00+00
FFS/005/01,FFS/005,बहुत सवेरे,0,0,1,true,2026-09-04 00:00:00+00
FFS/005/02,FFS/005,सुबह के दौरान,1,1,2,true,2026-09-04 00:00:00+00
FFS/005/03,FFS/005,मध्य दोपहर,2,2,3,true,2026-09-04 00:00:00+00
FFS/005/04,FFS/005,दोपहर देर से,3,3,4,true,2026-09-04 00:00:00+00
FFS/005/05,FFS/005,जल्दी शाम,4,4,5,true,2026-09-04 00:00:00+00
FFS/005/06,FFS/005,दोपहर,5,5,6,true,2026-09-04 00:00:00+00
FFS/005/07,FFS/005,देर रात,6,6,7,true,2026-09-04 00:00:00+00
FFS/006/01,FFS/006,बिल्कुल नहीं,0,0,1,true,2026-09-04 00:00:00+00
FFS/006/02,FFS/006,मध्यम,1,2,2,true,2026-09-04 00:00:00+00
FFS/006/03,FFS/006,चरम,2,4,3,true,2026-09-04 00:00:00+00
FFS/007/01,FFS/007,बिल्कुल नहीं,0,0,1,true,2026-09-04 00:00:00+00
FFS/007/02,FFS/007,मध्यम,1,2,2,true,2026-09-04 00:00:00+00
FFS/007/03,FFS/007,पूरी तरह से,2,4,3,true,2026-09-04 00:00:00+00
FIQR/001/01,FIQR/001,0,0,0,1,true,2026-09-04 00:00:00+00
FIQR/001/02,FIQR/001,1,1,1,2,true,2026-09-04 00:00:00+00
FIQR/001/03,FIQR/001,2,2,2,3,true,2026-09-04 00:00:00+00
FIQR/001/04,FIQR/001,3,3,3,4,true,2026-09-04 00:00:00+00
FIQR/001/05,FIQR/001,4,4,4,5,true,2026-09-04 00:00:00+00
FIQR/001/06,FIQR/001,5,5,5,6,true,2026-09-04 00:00:00+00
FIQR/001/07,FIQR/001,6,6,6,7,true,2026-09-04 00:00:00+00
FIQR/001/08,FIQR/001,7,7,7,8,true,2026-09-04 00:00:00+00
FIQR/001/09,FIQR/001,8,8,8,9,true,2026-09-04 00:00:00+00
FIQR/001/10,FIQR/001,9,9,9,10,true,2026-09-04 00:00:00+00
FIQR/001/11,FIQR/001,10,10,10,11,true,2026-09-04 00:00:00+00
FIQR/002/01,FIQR/002,0,0,0,1,true,2026-09-04 00:00:00+00
FIQR/002/02,FIQR/002,1,1,1,2,true,2026-09-04 00:00:00+00
FIQR/002/03,FIQR/002,2,2,2,3,true,2026-09-04 00:00:00+00
FIQR/002/04,FIQR/002,3,3,3,4,true,2026-09-04 00:00:00+00
FIQR/002/05,FIQR/002,4,4,4,5,true,2026-09-04 00:00:00+00
FIQR/002/06,FIQR/002,5,5,5,6,true,2026-09-04 00:00:00+00
FIQR/002/07,FIQR/002,6,6,6,7,true,2026-09-04 00:00:00+00
FIQR/002/08,FIQR/002,7,7,7,8,true,2026-09-04 00:00:00+00
FIQR/002/09,FIQR/002,8,8,8,9,true,2026-09-04 00:00:00+00
FIQR/002/10,FIQR/002,9,9,9,10,true,2026-09-04 00:00:00+00
FIQR/002/11,FIQR/002,10,10,10,11,true,2026-09-04 00:00:00+00
FIQR/003/01,FIQR/003,0,0,0,1,true,2026-09-04 00:00:00+00
FIQR/003/02,FIQR/003,1,1,1,2,true,2026-09-04 00:00:00+00
FIQR/003/03,FIQR/003,2,2,2,3,true,2026-09-04 00:00:00+00
FIQR/003/04,FIQR/003,3,3,3,4,true,2026-09-04 00:00:00+00
FIQR/003/05,FIQR/003,4,4,4,5,true,2026-09-04 00:00:00+00
FIQR/003/06,FIQR/003,5,5,5,6,true,2026-09-04 00:00:00+00
FIQR/003/07,FIQR/003,6,6,6,7,true,2026-09-04 00:00:00+00
FIQR/003/08,FIQR/003,7,7,7,8,true,2026-09-04 00:00:00+00
FIQR/003/09,FIQR/003,8,8,8,9,true,2026-09-04 00:00:00+00
FIQR/003/10,FIQR/003,9,9,9,10,true,2026-09-04 00:00:00+00
FIQR/003/11,FIQR/003,10,10,10,11,true,2026-09-04 00:00:00+00
FIQR/004/01,FIQR/004,0,0,0,1,true,2026-09-04 00:00:00+00
FIQR/004/02,FIQR/004,1,1,1,2,true,2026-09-04 00:00:00+00
FIQR/004/03,FIQR/004,2,2,2,3,true,2026-09-04 00:00:00+00
FIQR/004/04,FIQR/004,3,3,3,4,true,2026-09-04 00:00:00+00
FIQR/004/05,FIQR/004,4,4,4,5,true,2026-09-04 00:00:00+00
FIQR/004/06,FIQR/004,5,5,5,6,true,2026-09-04 00:00:00+00
FIQR/004/07,FIQR/004,6,6,6,7,true,2026-09-04 00:00:00+00
FIQR/004/08,FIQR/004,7,7,7,8,true,2026-09-04 00:00:00+00
FIQR/004/09,FIQR/004,8,8,8,9,true,2026-09-04 00:00:00+00
FIQR/004/10,FIQR/004,9,9,9,10,true,2026-09-04 00:00:00+00
FIQR/004/11,FIQR/004,10,10,10,11,true,2026-09-04 00:00:00+00
FIQR/005/01,FIQR/005,0,0,0,1,true,2026-09-04 00:00:00+00
FIQR/005/02,FIQR/005,1,1,1,2,true,2026-09-04 00:00:00+00
FIQR/005/03,FIQR/005,2,2,2,3,true,2026-09-04 00:00:00+00
FIQR/005/04,FIQR/005,3,3,3,4,true,2026-09-04 00:00:00+00
FIQR/005/05,FIQR/005,4,4,4,5,true,2026-09-04 00:00:00+00
FIQR/005/06,FIQR/005,5,5,5,6,true,2026-09-04 00:00:00+00
FIQR/005/07,FIQR/005,6,6,6,7,true,2026-09-04 00:00:00+00
FIQR/005/08,FIQR/005,7,7,7,8,true,2026-09-04 00:00:00+00
FIQR/005/09,FIQR/005,8,8,8,9,true,2026-09-04 00:00:00+00
